iso3,country_name,country_name_microsoft,ms_ai_diffusion_h1_2025_pct,ms_ai_diffusion_h2_2025_pct,ms_ai_diffusion_change_pct_points,country_name_imf,imf_aipi_index_2023,imf_aipi_digital_infrastructure_2023,imf_aipi_human_capital_labor_2023,imf_aipi_innovation_economic_integration_2023,imf_aipi_regulation_ethics_2023,country_name_wgi,wgi_control_corruption_latest,wgi_government_effectiveness_latest,wgi_political_stability_latest,wgi_rule_of_law_latest,wgi_regulatory_quality_latest,wgi_voice_accountability_latest,wgi_control_corruption_year,wgi_government_effectiveness_year,wgi_political_stability_year,wgi_rule_of_law_year,wgi_regulatory_quality_year,wgi_voice_accountability_year,country_name_wdi,wdi_population_total_latest,wdi_population_total_latest_year,wdi_gdp_per_capita_ppp_current_intl_latest,wdi_gdp_per_capita_ppp_current_intl_latest_year,wdi_individuals_using_internet_pct_latest,wdi_individuals_using_internet_pct_latest_year,wdi_tertiary_enrollment_gross_pct_latest,wdi_tertiary_enrollment_gross_pct_latest_year,wdi_rd_expenditure_pct_gdp_latest,wdi_rd_expenditure_pct_gdp_year,country_name_oecd,oecd_ai_policy_initiatives_total,oecd_ai_policy_initiatives_since_2020,oecd_ai_policy_initiatives_since_2022,oecd_ai_policy_initiatives_since_2024,oecd_ai_policy_initiatives_with_missing_year,oecd_ai_policy_initiatives_genai_mentioned,oecd_ai_policy_instrument_rows_total,oecd_ai_policy_rows_guidance_regulation,oecd_ai_policy_rows_governance,oecd_ai_policy_rows_financial_support,oecd_ai_policy_rows_enabler_incentive,country_name_anthropic_2025,anthropic_gdp_per_working_age_capita_2025_aug,anthropic_claude_usage_count_2025_aug,anthropic_claude_usage_pct_2025_aug,anthropic_claude_usage_per_capita_2025_aug,anthropic_claude_usage_per_capita_index_2025_aug,anthropic_usage_tier_2025_aug,anthropic_working_age_pop_2025_aug,anthropic_claude_usage_count_2026_feb,anthropic_claude_usage_pct_2026_feb,country_name_anthropic_2026,is_eu27,governance_regime_cfp,has_oecd_ai_policy_data,log_gdp_per_capita_ppp,log_population,log_oecd_policy_initiatives_plus1,analysis_ready_core_cross_section,analysis_ready_with_oecd_policy,analysis_ready_anthropic_robustness_2025,analysis_ready_anthropic_robustness_2026,log_gdp_per_capita_ppp_z,wdi_individuals_using_internet_pct_latest_z,log_population_z,wgi_government_effectiveness_latest_z,wgi_regulatory_quality_latest_z,wgi_rule_of_law_latest_z,imf_aipi_index_2023_z,log_oecd_policy_initiatives_plus1_z,anthropic_claude_usage_per_capita_index_2025_aug_z,institutional_capacity_z,ai_diffusion_fraction,logit_ai_diffusion,log_anthropic_per_capita_index,policy_intensity_z,digital_infra_z,reg_ethics_z,human_capital_z,innovation_integration_z,governance_instrument_ratio,guidance_regulation_ratio,financial_support_ratio,expected_diffusion_basic_access_pct,ai_capability_conversion_gap_pct,ai_capability_conversion_gap_z,access_assets_z,fs_IC,fs_RD,fs_AC,fs_RG,fs_Y,broad_mass_diffusion_z,specialist_platform_diffusion_z,broad_specialist_divergence_z,institutional_capacity_three_wgi_z,wgi_control_corruption_latest_z_local,institutional_capacity_four_wgi_z,capacity_bundle_pc1_z,capacity_bundle_pc2_z,ic_residualized_on_aipi_z,aipi_residualized_on_ic_z,conversion_position,conversion_position_label,anthropic_available,raw4,k4_configuration,country_name_bti,bti_governance_index,bti_steering_capability,bti_resource_efficiency,bti_rule_of_law,bti_stateness,bti_implementation,bti_policy_coordination,bti_anticorruption_policy,bti_governance_index_z,bti_steering_capability_z,bti_resource_efficiency_z,bti_rule_of_law_z,bti_stateness_z,bti_implementation_z,bti_policy_coordination_z,bti_anticorruption_policy_z,bti_capacity_index_z,bti_governance_performance_z,Economy,ms_ai_diffusion_h1_2025_pct_from_q1_file,ms_ai_diffusion_h2_2025_pct_from_q1_file,ms_ai_diffusion_q1_2026_pct,q1_match_status,q1_diffusion_change_from_h2_pct_points,q1_diffusion_change_from_h1_pct_points,ai_diffusion_fraction_q1_2026,logit_ai_diffusion_q1_2026,broad_mass_diffusion_q1_2026_z,claude_visible_platform_use_z,broad_claude_visible_divergence_q1_z,expected_diffusion_basic_access_q1_2026_pct,ai_capability_conversion_gap_q1_2026_pct,ai_capability_conversion_gap_q1_2026_z,capacity_bundle_pc3_z,capacity_bundle_pc4_z,k2_cluster,k2_label,k3_cluster,k3_label
PAN,Panama,Panama,20.3,21.5,1.2,Panama,0.50128082185984,0.10646378993988,0.12228562682867,0.13661649823189,0.1359149068594,Panama,-0.5541186,0.2451471999999999,0.264681,-0.2634275,-0.0738011,0.4411062,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Panama,4515577.0,2024.0,41369.42254149896,2024.0,72.77149963,2024.0,53.6949637061742,2023.0,0.19708,2024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panama,29533.717672235955,703.0,0.0728879599043643,0.0002367736009896,0.9076556588864464,3.0,2969081.0,559.0,0.0559,Panama,0,Other / hybrid or not classified in CFP triad,0,10.630297300970293,15.323043532902751,0.0,1,0,1,1,0.7669896419678226,0.1018184031144284,-0.9762322695186436,0.2435275306607652,-0.0342885985637146,-0.0623077739897469,0.1831685834995408,-0.8154208455650402,-0.0454922708140198,0.0489770527024345,0.215,-1.2950456896547458,0.6458750844572763,-0.8154208455650402,-0.0839162216050732,0.295666616156193,-0.0584936491481849,0.5906508105630649,,,,26.50312323800111,-5.003123238001109,-0.6807064160156874,0.4344040225411255,0.5591279486866478,0.5724945846613368,0.6107058572970021,0.593985783970161,0.6835622927522501,0.3138141330244821,0.1967821309572147,0.1170320020672673,0.04975479393990688,-0.39441290524137806,-0.06303791844352838,0.2515910669460758,0.42618938505624876,-0.32933196702284817,0.3735434847034064,2,Intermediate mixed-conversion systems,1,2,3,Panama,5.364583333333334,6.333333333333333,4.666666666666667,4.75,7.75,7.0,5.0,4.0,0.5207143186174984,0.6876150376040572,0.0507928801195156,0.1146888290321246,0.2835734949522998,1.0864847263714574,0.0,-0.0941152191059463,0.3314769120650991,0.3752486239344303,Panama,20.3,21.5,23.3,matched,1.8000000000000007,3.0,0.233,-1.1914483478015556,0.2997732116199157,0.19678213095721478,0.10299108066270093,28.712075957732576,-5.412075957732576,-0.6989417349915769,-0.3811098614756648,1.053392468519561,2.0,Lower-capacity profile,2.0,Intermediate readiness-access profile
SRB,Serbia,Serbia,19.7,21.5,1.8,Serbia,0.53747471421957,0.14890213310719,0.13631983101368,0.10888906568289,0.14336368441582,Serbia,-0.5608287,0.1019486,-0.1686389999999999,-0.2000778,0.07835,-0.4658584,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Serbia,6586476.0,2024.0,32832.17632210049,2024.0,87.69071294,2024.0,70.582649230957,2024.0,0.93978,2024.0,Serbia,21.0,15.0,6.0,0.0,0.0,0.0,57.0,8.0,16.0,14.0,19.0,Serbia,21462.94212470453,1539.0,0.1595655338446895,0.0003708317570774,1.421558574939597,3.0,4150130.0,1643.0,0.1643,Serbia,0,Other / hybrid or not classified in CFP triad,1,10.399164298950367,15.700529013828485,3.091042453358316,1,1,1,1,0.5712963920535156,0.6642107785362139,-0.7032037894934656,0.0944590070762182,0.13087762292133,0.0024430160755108,0.4192819609593985,1.5036081763665667,0.4198005761351348,0.0759265486910197,0.215,-1.2950456896547458,0.8844113720955711,1.5036081763665667,0.7899587172970591,0.4461197018193074,0.3645066859205927,-0.2511167114360235,0.2807017543859649,0.1403508771929824,0.2456140350877192,22.638157329973065,-1.1381573299730654,-0.1548534705408311,0.6177535852948648,0.5671522491089436,0.6417079657746226,0.7230229955764138,0.6411336413160882,0.6835622927522501,0.3138141330244821,0.7285717654615858,-0.4147576324371036,0.07713224002354487,-0.4011265836413986,-0.044154489126619935,0.4100676068581661,0.5749941623753199,-0.8541759987673728,0.948401084565569,2,Intermediate mixed-conversion systems,1,0,2,Serbia,3.9616126543209886,5.0,4.666666666666667,4.75,8.5,5.0,5.0,4.0,-0.413909138936279,-0.0220140407519194,0.0507928801195156,0.1146888290321246,0.7233799342934141,0.0156328737607406,0.0,-0.0941152191059463,0.0905876927513711,-0.0772687741523147,Serbia,19.7,21.5,24.1,matched,2.6000000000000014,4.400000000000002,0.24100000000000002,-1.147204843904975,0.36555528787282515,0.7285717654615858,-0.3630164775887606,24.731625138645487,-0.6316251386454859,-0.08157113346467662,-0.9176545403695213,0.9370176842864435,1.0,High-capacity profile,2.0,Intermediate readiness-access profile
ZAF,South Africa,South Africa,19.3,21.1,1.8,South Africa,0.49676514416933,0.12399415671825,0.11991155147552,0.11019236594439,0.14266707003117,South Africa,-0.1917927999999999,-0.2259135,-0.6171348,0.017703,-0.0601163,0.6072795999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,South Africa,64007187.0,2024.0,15456.19899336581,2024.0,78.35759735,2024.0,23.493768799339,2023.0,0.61479,2022.0,South Africa,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,South Africa,9272.848440503294,5152.0,0.5341661016035351,0.0001193772852599,0.4576247861071426,2.0,43157289.0,4107.0,0.4107,South Africa,0,Other / hybrid or not classified in CFP triad,1,9.645765431198988,17.974505931894125,1.6094379124341005,1,1,1,1,-0.0665834071251259,0.3123910855214357,0.9415229428545524,-0.2468426480120936,-0.0194331903032515,0.2250404216045645,0.1537102456001681,0.392046629971131,-0.4529547301024163,-0.0137451389035935,0.211,-1.3189081873698076,0.3768082521176871,0.392046629971131,0.2770627199380654,0.4320492341628294,-0.1300498739702239,-0.2115502701650959,0.25,0.25,0.0,15.998207450498704,5.1017925495012975,0.6941309970637559,0.1229038391981549,0.5404522113442967,0.5638592790724366,0.4630065029661458,0.6367243438999918,0.6740881099005211,0.2785699007906034,-0.4030718947920637,0.6816417955826672,-0.013963407679484481,-0.03189388209266498,-0.018627308184092327,0.18597032792342608,-0.09542240602510466,-0.42842206018610984,0.454947606326873,2,Intermediate mixed-conversion systems,1,0,2,South Africa,5.60023148148148,6.0,5.333333333333333,7.25,7.5,6.0,6.0,5.0,0.6776971339272313,0.5102077680150632,0.4170362788760242,1.2134559323468863,0.1369713485052617,0.5510588000660991,0.5193120828269633,0.4017995892600008,0.5910736923340935,0.512851942161897,South Africa,19.3,21.1,23.1,matched,2.0,3.8000000000000007,0.231,-1.2026732589838505,0.28332769255668844,-0.40307189479206373,0.6863995873487522,17.721367840634674,5.378632159365328,0.6946226406850539,-0.8968964931531102,1.4953529803742847,1.0,High-capacity profile,2.0,Intermediate readiness-access profile
CHL,Chile,Chile,19.6,20.8,1.2,Chile,0.58575116842985,0.14755855500698,0.14446820318699,0.12424724549055,0.16947716474533,Chile,1.1057968,0.964461,0.1213566,0.6910552999999999,0.7807061,0.994188,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Chile,19764771.0,2024.0,36181.15661697702,2024.0,95.590243,2024.0,110.176902770996,2024.0,0.39205,2022.0,Chile,11.0,6.0,0.0,0.0,1.0,0.0,19.0,1.0,11.0,2.0,5.0,Chile,24248.62384782136,4115.0,0.426648584646457,0.0003021806945089,1.158389348435904,3.0,13617680.0,2720.0,0.272,Chile,0,Other / hybrid or not classified in CFP triad,1,10.496293726845632,16.799411668508693,2.4849066497880004,1,1,1,1,0.653532910599245,0.9619902514110608,0.0915983316307573,0.9923270731143244,0.8933138009967576,0.91328509233321,0.7342167721171443,1.0488598055752794,0.181524522810219,0.9329753221480972,0.208,-1.337023312113108,0.7693622715239959,1.0488598055752794,0.7622922453614709,0.9735691609042536,0.6101040930936148,0.2151369503937891,0.5789473684210527,0.0526315789473684,0.1052631578947368,22.443282062595635,-1.6432820625956346,-0.2235788706614497,0.8077615810051528,0.8223413197206011,0.7340267634005964,0.8394189880612721,0.8064217890766912,0.6669824727617243,0.2521367266151943,0.4720828272427269,-0.2199461006275325,0.9477906967274354,1.2663877038168372,1.0355063133381206,0.9197173506471097,-0.04495755937148901,0.7222271411502776,-0.40296291028970066,1,High-capacity integrated conversion systems,1,0,2,Chile,7.073564814814815,7.333333333333333,8.333333333333334,9.75,9.75,7.0,8.0,9.0,1.6591944059148496,1.2198368463710398,2.065131573280315,2.312223035661648,1.4563906665286046,1.0864847263714574,1.5579362484808896,2.3854588227237894,1.7425553055512917,1.6623404371903905,Chile,19.6,20.8,22.7,matched,1.8999999999999986,3.099999999999998,0.22699999999999998,-1.2253290311060194,0.2504366544302336,0.4720828272427269,-0.22164617281249327,24.641346024548696,-1.9413460245486966,-0.2507148401489811,0.4919251601948526,1.0690981516599873,1.0,High-capacity profile,1.0,High-capacity integrated profile
MYS,Malaysia,Malaysia,18.3,19.7,1.4,Malaysia,0.63202629983425,0.14961506426334,0.1687413752079,0.14003576338291,0.17363409698009,Malaysia,0.4983973,0.9147725,0.3847799,0.3451357,0.6804759,-0.1267194999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Malaysia,35557673.0,2024.0,38779.28304422528,2024.0,98.0206059,2024.0,38.5013945445142,2024.0,1.0121,2022.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia,16744.801251132354,4881.0,0.5060684669889082,0.0001947761289623,0.7466611773005524,2.0,25059539.0,3921.0,0.3921,Malaysia,0,Other / hybrid or not classified in CFP triad,0,10.565641440854346,17.38666652777361,0.0,1,0,1,1,0.7122475009428744,1.0536048383244228,0.5163492418360828,0.9406017676006476,0.7845098330156499,0.5597148718103355,1.0360958145726131,-0.8154208455650402,-0.1912582868069245,0.7616088241422111,0.1969999999999999,-1.4051509852087734,0.5577060668930433,-0.8154208455650402,0.8046391365600317,1.0575323718975878,1.3417137919886786,0.6944550970993504,,,,22.69522818355392,-2.995228183553923,-0.40751965222243,0.8829261696336486,0.7713163854176215,0.8225184424421044,0.8854636656045769,0.8327335491630462,0.6409284699194695,0.1552150879720276,0.0002192931210246,0.1549957948510029,0.7737029489756704,0.6586642863814334,0.7497584470037668,0.9974434550453343,0.10421443905248584,-0.5194333194041453,0.8629537977368467,2,Intermediate mixed-conversion systems,1,2,3,Malaysia,5.531211419753088,5.666666666666667,5.666666666666667,5.25,7.75,5.0,5.0,6.0,0.6317177206022309,0.332800498426069,0.600157978254279,0.3344422496950769,0.2835734949522998,0.0156328737607406,0.0,0.897714397625948,0.4365383883859911,0.4130039114448778,Malaysia,18.3,19.7,21.8,matched,2.1000000000000014,3.5,0.218,-1.2773596777562222,0.17643181864571064,0.00021929312102467763,0.17621252552468597,24.958602044456246,-3.158602044456245,-0.4079171856311328,-0.8021116300151744,0.5106142338283335,1.0,High-capacity profile,2.0,Intermediate readiness-access profile
ARG,Argentina,Argentina,17.8,19.6,1.8,Argentina,0.47380943596363,0.13022059202194,0.11706056445837,0.088058702647686,0.13846957683563,Argentina,-0.3257079,0.1837479,-0.1697459999999999,-0.2513801,-0.2350259999999999,0.385552,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Argentina,45696159.0,2024.0,30431.1931223693,2024.0,89.66715228,2024.0,107.822574129434,2023.0,0.60111,2023.0,Argentina,12.0,6.0,1.0,0.0,1.0,0.0,28.0,2.0,12.0,5.0,8.0,Argentina,20966.42327535169,6168.0,0.6395063110812509,0.0002045747395967,0.7842234914875027,2.0,30150350.0,4985.0,0.4985,Argentina,0,Other / hybrid or not classified in CFP triad,1,10.323223450875885,17.637524804192147,2.5649493574615367,1,1,1,1,0.5069995965674992,0.7387143325912142,0.6977905352715891,0.1796113820383298,-0.209304799841945,-0.0499939245440165,0.0039570844159528,1.1089111846455495,-0.1572489913542458,-0.0265624474492105,0.196,-1.411484609948449,0.578983301808977,1.1089111846455495,0.4052752128042207,0.3472667583088398,-0.2159805364882516,-0.883498488706543,0.4285714285714285,0.0714285714285714,0.1785714285714285,21.24704662165979,-1.64704662165979,-0.2240910626236578,0.6228569645793567,0.5366358158755705,0.5199612046411198,0.7261492476829348,0.6101558487482941,0.6385599242065372,0.1464040299135581,0.047654478313332,0.098749551600226,-0.026984251326935764,-0.16588039709342464,-0.0625503872932517,0.2425803898728733,0.7394912630587963,-0.08369087250761348,0.07932005319265338,2,Intermediate mixed-conversion systems,1,0,2,Argentina,4.96570987654321,7.0,5.666666666666667,6.25,8.75,7.0,6.0,5.0,0.2549949455126721,1.0424295767820455,0.600157978254279,0.7739490910209817,0.8699820807404522,1.0864847263714574,0.5193120828269633,0.4017995892600008,0.7083027344620862,0.6508631498345697,Argentina,17.8,19.6,21.9,matched,2.299999999999997,4.099999999999998,0.21899999999999997,-1.2715034200231854,0.18465457817732414,0.04765447831333208,0.13700009986399206,23.36986967380297,-1.4698696738029717,-0.18982609779367707,-0.16165613101154247,2.3847434732434594,1.0,High-capacity profile,2.0,Intermediate readiness-access profile
BIH,Bosnia and Herzegovina,Bosnia And Herzegovina,18.2,19.5,1.3,Bosnia and Herzegovina,0.42791310697794,0.1133346259594,0.11674146354198,0.1097269281745,0.088110089302063,Bosnia and Herzegovina,-0.5128682,-0.6353163,-0.5010614,-0.319134,-0.3498488999999999,-0.3952516,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Bosnia and Herzegovina,3164253.0,2024.0,25043.08863961269,2024.0,86.10091103,2024.0,45.5027618408203,2023.0,0.21437,2024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,14058.115992760766,360.0,0.0373252710747811,0.0001757569632711,0.6737524860668648,2.0,2048283.0,394.0,0.0394,Bosnia and Herzegovina,0,Other / hybrid or not classified in CFP triad,0,10.128353165834612,14.96742756674621,0.0,1,0,1,1,0.342008881013316,0.6042818497088677,-1.2334429216324612,-0.6730274776639171,-0.3339497385440322,-0.1192463212404882,-0.2954508140801254,-0.8154208455650402,-0.2572705460328495,-0.3754078458161458,0.195,-1.4178427188548164,0.5150681033496192,-0.8154208455650402,0.0575655366033775,-0.6699122666317018,-0.2255984523154914,-0.2256803342275622,,,,20.43402160511713,-0.9340216051171312,-0.1270795199429313,0.4731453653610918,0.3821735359907739,0.4000144132862287,0.6344382114585694,0.2187952642414607,0.636191378493605,0.1375929718550883,-0.0948372170362501,0.2324301888913383,-0.38136921234295057,-0.353140506995121,-0.3768198303990456,-0.24710019947321132,1.4154056103989578,-0.2905597649946728,0.1620915927840977,2,Intermediate mixed-conversion systems,1,2,3,Bosnia and Herzegovina,4.02712962962963,5.0,4.0,6.5,6.75,6.0,3.0,5.0,-0.3702633928722669,-0.0220140407519194,-0.3154505186369934,0.8838258013524579,-0.3028350908358526,0.5510588000660991,-1.0386241656539266,0.4017995892600008,-0.0253474483489148,-0.1322489547648344,Bosnia And Herzegovina,18.2,19.5,22.1,matched,2.6000000000000014,3.900000000000002,0.221,-1.2598483443529955,0.20110009724055172,-0.0948372170362501,0.2959373142768018,22.336399165741277,-0.2363991657412754,-0.03052973467929532,0.6899905261592748,-0.6973394759029932,2.0,Lower-capacity profile,2.0,Intermediate readiness-access profile
GRC,Greece,Greece,17.7,19.1,1.4,Greece,0.58197875320911,0.15350794792175,0.13510471582413,0.15433019399643,0.1390358954668,Greece,0.2996813,0.1912731,0.1394204,0.2983017,0.4796528,0.7818531,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Greece,10405134.0,2024.0,44327.209780827565,2024.0,86.26968886,2024.0,165.113418579102,2023.0,1.4943,2023.0,Greece,4.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,3.0,1.0,1.0,Greece,39376.65689246587,2188.0,0.2268547030878367,0.0003351504677018,1.28477675431947,3.0,6528411.0,2108.0,0.2108,Greece,1,EU regulatory-sovereignty model,1,10.69935398375112,16.15780989615078,1.6094379124341005,1,1,1,1,0.825457825064049,0.6106440728877942,-0.3724607263726031,0.187445051178101,0.5665081714179796,0.5118450555062917,0.7096071587023427,0.392046629971131,0.2959569458712327,0.4219327593674575,0.191,-1.4435254890118618,0.8262683190565183,0.392046629971131,0.8847999820420153,0.3587054655171929,0.3278822984205297,1.1284147655492374,0.5,0.1666666666666666,0.1666666666666666,25.507541909150923,-6.407541909150922,-0.8717864183955308,0.7180509489759216,0.6701767280685457,0.726812794541001,0.7844636267752791,0.6137404248525612,0.6267171956418759,0.1023487396212096,0.5989484145209878,-0.4965996748997781,0.4286329278809503,0.45984231399078485,0.43955076350854294,0.5852195859376524,0.5456144312580146,-0.6321149833030224,0.848165953651758,2,Intermediate mixed-conversion systems,1,0,2,,,,,,,,,,,,,,,,,,,,Greece,17.7,19.1,20.8,matched,1.6999999999999993,3.1000000000000014,0.20800000000000002,-1.3370233121131079,0.09420422332957393,0.5989484145209878,-0.5047441911914139,27.797462480848797,-6.997462480848796,-0.9036862389034098,-0.2991104444534587,-1.0373961201974182,1.0,High-capacity profile,2.0,Intermediate readiness-access profile
JPN,Japan,Japan,16.7,19.1,2.4,Japan,0.73315840959549,0.17688120901585,0.17074917256832,0.18212588131428,0.20340214669704,Japan,1.3570132,2.0879101,1.1343228,1.5115752999999998,1.3296352,1.1161265,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Japan,123975371.0,2024.0,52039.17165516113,2024.0,85.54153081,2024.0,64.4907608032227,2023.0,3.44125,2023.0,Japan,27.0,13.0,3.0,0.0,1.0,3.0,42.0,9.0,16.0,3.0,13.0,Japan,55246.96466016575,35298.0,3.6597428288822944,0.000484352995552,1.8567345999463327,4.0,72876601.0,29128.0,2.9128000000000003,Japan,0,Other / hybrid or not classified in CFP triad,1,10.859752015035522,18.63559348287381,3.332204510175204,1,1,1,1,0.9612619367555298,0.5831955387785921,1.4196757151543202,2.1618280225606754,1.4891987161251152,1.7519523356563087,1.6958381757433396,1.6845380138521249,0.8138133074784585,1.8009930247806996,0.191,-1.4435254890118618,1.0496792242701427,1.6845380138521249,1.3660936798196357,1.6587981366710294,1.4022301522333878,1.97225441043738,0.3809523809523809,0.2142857142857142,0.0714285714285714,26.502017110127586,-7.402017110127584,-1.007091030668836,0.7722287377670609,1.0,1.0,0.8176521116777502,1.0,0.6267171956418759,0.1023487396212096,1.0970177221476674,-0.9946689825264576,1.8295922659862087,1.5177380739172726,1.762827393190953,1.5967191858512748,-1.1605290749162738,0.6869176277862481,-0.01775065957746973,1,High-capacity integrated conversion systems,1,3,1,,,,,,,,,,,,,,,,,,,,Japan,16.7,19.1,22.5,matched,3.3999999999999986,5.800000000000001,0.225,-1.2367626271489267,0.2339911353670063,1.0970177221476674,-0.863026586780661,28.98192038806885,-6.4819203880688505,-0.8371066329254169,0.1086366478470043,-1.1030602756382208,1.0,High-capacity profile,1.0,High-capacity integrated profile
KWT,Kuwait,Kuwait,17.7,19.1,1.4,Kuwait,0.46133247762918,0.11507316678762,0.11470254510641,0.1144158244133,0.11714094132185,Kuwait,0.2183455,0.3278963,0.2939367,0.2308269,0.4035132999999999,-0.7183421999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Kuwait,4897263.0,2024.0,52443.59692236262,2024.0,100.0,2025.0,51.8967176944636,2021.0,0.08954,2024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuwait,40520.77402630855,344.0,0.0356663701381242,8.790642667530739e-05,0.3369833684618052,1.0,3913252.0,455.0,0.0455,Kuwait,0,Other / hybrid or not classified in CFP triad,0,10.867493526722214,15.404187035593148,0.0,1,0,1,1,0.9678164381377592,1.1282197745589435,-0.9175426289286348,0.3296686393374565,0.4838556403435374,0.4428779315973347,-0.0774372222116111,-0.8154208455650402,-0.5621846778662765,0.4188007370927762,0.191,-1.4435254890118618,0.2904158585972637,-0.8154208455650402,0.093364937490684,-0.0835366858437274,-0.2870528226562923,-0.0833317572047728,,,,25.800874477728414,-6.700874477728412,-0.9116961611618982,1.0480181063483514,0.6692441582100218,0.4942514720191438,0.9865964613762592,0.4665060506593506,0.6267171956418759,0.1023487396212096,-0.5956739505591464,0.6980226901803561,0.4254511700108159,0.37846313877604976,0.41642872573970496,0.3303773427758847,1.3897948503969837,1.3577338023240668,-1.2916767797299937,2,Intermediate mixed-conversion systems,1,2,3,Kuwait,4.673672839506173,5.0,4.666666666666667,4.25,7.25,4.0,3.0,6.0,0.0604472836317679,-0.0220140407519194,0.0507928801195156,-0.1050645916308277,-0.0096307979417763,-0.5197930525446178,-1.0386241656539266,0.897714397625948,-0.005093853314648,-0.0952461162622053,Kuwait,17.7,19.1,21.1,matched,2.0,3.400000000000002,0.21100000000000002,-1.3189081873698076,0.11887250192441501,-0.5956739505591464,0.7145464524835614,28.17082058700524,-7.07082058700524,-0.913160060481879,2.2884629337716587,0.6814837951730564,2.0,Lower-capacity profile,2.0,Intermediate readiness-access profile
PHL,Philippines,Philippines,17.1,18.3,1.2,Philippines,0.49848566204309,0.10192369669676,0.15158447623253,0.12094224989414,0.12403523921967,Philippines,-0.5766165,0.1445214,-0.7741477,-0.5739681,0.0792961,-0.3554363,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Philippines,115843670.0,2024.0,11794.137548849178,2024.0,67.26300914,2024.0,47.4134996154186,2024.0,0.27625,2020.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philippines,5979.632691012824,9075.0,0.9409078750101088,0.0001175545239255,0.4506373532469348,2.0,77198220.0,9281.0,0.9281,Philippines,0,Other / hybrid or not classified in CFP triad,0,9.375357869104716,18.56775216772966,0.0,1,0,1,1,-0.2955292269136433,-0.1058288090601533,1.3706073083078072,0.138776929464148,0.1319046530390683,-0.3797165256861116,0.1649341637716639,-0.8154208455650402,-0.4592812217934187,-0.0363449810609651,0.183,-1.496152942018582,0.372003013820342,-0.8154208455650402,-0.1774041716364869,0.0557168204331154,0.824593339724323,0.1148017336912864,,,,14.497983529187874,3.802016470812127,0.5172882782142163,-0.2006790179868983,0.5337230345521212,0.5671494159310317,0.3714758614987664,0.5187921201840444,0.6077688299384179,0.031860275153452,-0.4137846292910863,0.4456449044445384,-0.036922128704331834,-0.41692280304853785,-0.1339706135730368,0.0006619173790563425,-0.32969862026915675,-0.5195794430608415,0.5438775895754606,2,Intermediate mixed-conversion systems,1,2,3,Philippines,4.342546296296296,5.0,4.333333333333333,4.25,6.25,4.0,5.0,4.0,-0.1601408151305738,-0.0220140407519194,-0.1323288192587391,-0.1050645916308277,-0.5960393837299288,-0.5197930525446178,0.0,-0.0941152191059463,-0.2031175301003978,-0.1547319911319661,Philippines,17.1,18.3,20.1,matched,1.8000000000000007,3.0,0.201,-1.3800560377071986,0.03664490660827829,-0.41378462929108634,0.45042953589936463,16.075263252787018,4.024736747212984,0.5197740214569986,-0.6940753556350816,-0.6426089392569705,2.0,Lower-capacity profile,2.0,Intermediate readiness-access profile
