iso3,country_name,country_name_microsoft,ms_ai_diffusion_h1_2025_pct,ms_ai_diffusion_h2_2025_pct,ms_ai_diffusion_change_pct_points,country_name_imf,imf_aipi_index_2023,imf_aipi_digital_infrastructure_2023,imf_aipi_human_capital_labor_2023,imf_aipi_innovation_economic_integration_2023,imf_aipi_regulation_ethics_2023,country_name_wgi,wgi_control_corruption_latest,wgi_government_effectiveness_latest,wgi_political_stability_latest,wgi_rule_of_law_latest,wgi_regulatory_quality_latest,wgi_voice_accountability_latest,wgi_control_corruption_year,wgi_government_effectiveness_year,wgi_political_stability_year,wgi_rule_of_law_year,wgi_regulatory_quality_year,wgi_voice_accountability_year,country_name_wdi,wdi_population_total_latest,wdi_population_total_latest_year,wdi_gdp_per_capita_ppp_current_intl_latest,wdi_gdp_per_capita_ppp_current_intl_latest_year,wdi_individuals_using_internet_pct_latest,wdi_individuals_using_internet_pct_latest_year,wdi_tertiary_enrollment_gross_pct_latest,wdi_tertiary_enrollment_gross_pct_latest_year,wdi_rd_expenditure_pct_gdp_latest,wdi_rd_expenditure_pct_gdp_year,country_name_oecd,oecd_ai_policy_initiatives_total,oecd_ai_policy_initiatives_since_2020,oecd_ai_policy_initiatives_since_2022,oecd_ai_policy_initiatives_since_2024,oecd_ai_policy_initiatives_with_missing_year,oecd_ai_policy_initiatives_genai_mentioned,oecd_ai_policy_instrument_rows_total,oecd_ai_policy_rows_guidance_regulation,oecd_ai_policy_rows_governance,oecd_ai_policy_rows_financial_support,oecd_ai_policy_rows_enabler_incentive,country_name_anthropic_2025,anthropic_gdp_per_working_age_capita_2025_aug,anthropic_claude_usage_count_2025_aug,anthropic_claude_usage_pct_2025_aug,anthropic_claude_usage_per_capita_2025_aug,anthropic_claude_usage_per_capita_index_2025_aug,anthropic_usage_tier_2025_aug,anthropic_working_age_pop_2025_aug,anthropic_claude_usage_count_2026_feb,anthropic_claude_usage_pct_2026_feb,country_name_anthropic_2026,is_eu27,governance_regime_cfp,has_oecd_ai_policy_data,log_gdp_per_capita_ppp,log_population,log_oecd_policy_initiatives_plus1,analysis_ready_core_cross_section,analysis_ready_with_oecd_policy,analysis_ready_anthropic_robustness_2025,analysis_ready_anthropic_robustness_2026,log_gdp_per_capita_ppp_z,wdi_individuals_using_internet_pct_latest_z,log_population_z,wgi_government_effectiveness_latest_z,wgi_regulatory_quality_latest_z,wgi_rule_of_law_latest_z,imf_aipi_index_2023_z,log_oecd_policy_initiatives_plus1_z,anthropic_claude_usage_per_capita_index_2025_aug_z,institutional_capacity_z,ai_diffusion_fraction,logit_ai_diffusion,log_anthropic_per_capita_index,policy_intensity_z,digital_infra_z,reg_ethics_z,human_capital_z,innovation_integration_z,governance_instrument_ratio,guidance_regulation_ratio,financial_support_ratio,expected_diffusion_basic_access_pct,ai_capability_conversion_gap_pct,ai_capability_conversion_gap_z,access_assets_z,fs_IC,fs_RD,fs_AC,fs_RG,fs_Y,broad_mass_diffusion_z,specialist_platform_diffusion_z,broad_specialist_divergence_z,institutional_capacity_three_wgi_z,wgi_control_corruption_latest_z_local,institutional_capacity_four_wgi_z,capacity_bundle_pc1_z,capacity_bundle_pc2_z,ic_residualized_on_aipi_z,aipi_residualized_on_ic_z,conversion_position,conversion_position_label,anthropic_available,raw4,k4_configuration,country_name_bti,bti_governance_index,bti_steering_capability,bti_resource_efficiency,bti_rule_of_law,bti_stateness,bti_implementation,bti_policy_coordination,bti_anticorruption_policy,bti_governance_index_z,bti_steering_capability_z,bti_resource_efficiency_z,bti_rule_of_law_z,bti_stateness_z,bti_implementation_z,bti_policy_coordination_z,bti_anticorruption_policy_z,bti_capacity_index_z,bti_governance_performance_z
PRY,Paraguay,Paraguay,10.1,11.0,0.9,Paraguay,0.40975987911224,0.097160130739212,0.10664923489094,0.097998440265656,0.10795207321644,Paraguay,-1.0248859,-0.3545101,-0.0738359,-0.5835849,-0.1411883,-0.1497783,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Paraguay,6929153.0,2024.0,18523.68101530004,2024.0,81.57806793,2024.0,37.6179261040957,2010.0,0.14117,2023.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,9785.666997682889,677.0,0.0701922458822968,0.0001506034817211,0.5773283079736656,2.0,4495248.0,515.0,0.0515,Paraguay,0,Other / hybrid or not classified in CFP triad,0,9.82680524737572,15.75124814147412,0.0,1,0,1,1,0.0866974730689503,0.4337894502896497,-0.6665195538631812,-0.3807106138999765,-0.1074401512009088,-0.3895460181367399,-0.4138746603072241,-0.8154208455650402,-0.3445739625697518,-0.2925655944125417,0.11,-2.0907410969337694,0.4557324714583816,-0.8154208455650402,-0.2754937905854919,-0.2691367456842521,-0.5297849986064737,-0.581741436761195,,,,17.89098793175866,-6.890987931758659,-0.9375622935302456,0.2602434616793,0.4254012290414047,0.3488253344006726,0.5040177610542494,0.3881004377917033,0.2796474358974359,-0.6113469631148355,-0.2271192874454879,-0.3842276756693475,-0.2972114502753407,-0.8654312586855906,-0.4440051220579648,-0.2015094535603354,0.7850070713307652,0.2398273263821275,-0.3747995927815933,2,Intermediate mixed-conversion systems,1,2,3,Paraguay,5.90858024691358,7.0,5.333333333333333,5.5,7.5,7.0,6.0,4.0,0.8831112552568843,1.0424295767820457,0.4170362788760242,0.4443189600265532,0.13697134850526171,1.0864847263714574,0.5193120828269633,-0.09411521910594639,0.5847734838893539,0.6423764501679048
GMB,Gambia,Gambia,10.6,10.9,0.2,"Gambia, The",0.35997624322772,0.049990605562925,0.11953814327717,0.097480267286301,0.092967227101326,"Gambia, The",-0.3342284,-0.5358243,-0.0180453,-0.3941933999999999,-0.6640332,-0.1820029,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Gambia, The",2759988.0,2024.0,3475.612457013406,2024.0,49.49430084,2024.0,13.4765901565552,2024.0,0.06933,2018.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gambia,1635.3522496322375,48.0,0.0049767028099708,3.068682876557756e-05,0.117635892117768,1.0,1564189.0,20.0,0.002,Gambia,0,Other / hybrid or not classified in CFP triad,0,8.153525989091843,14.830736889857794,0.0,1,0,1,1,-1.3300169433324964,-0.7756353103396627,-1.332308837357043,-0.5694571526155316,-0.6750096039076329,-0.195965791921868,-0.7386416760815249,-0.8154208455650402,-0.7607840797203685,-0.4801441828150108,0.109,-2.100996545241665,0.1112156437972616,-0.8154208455650402,-1.2467915099371305,-0.5718060520407956,-0.1413046477313319,-0.5974724707841873,,,,5.791328415108797,5.108671584891203,0.6950669331387144,-1.0528261268360797,0.32752134884805,0.208443773426738,0.1304322778674727,0.2602396360144778,0.2716346153846154,-0.6201580211733051,-0.9951805316127658,0.3750225104394606,-0.4877687316660096,-0.1744054409537807,-0.4113274075929541,-0.749874822644758,-0.8779678204665167,0.5444545058288299,-0.7772412102885253,3,Capacity-constrained conversion systems,1,1,4,Gambia,6.272191358024692,6.333333333333333,5.0,6.75,8.0,6.0,6.0,4.0,1.1253397486640853,0.6876150376040572,0.23391457949776992,0.9937025116839341,0.4301756413993379,0.5510588000660991,0.5193120828269633,-0.09411521910594639,0.6941495037698369,0.5038541715921714
MAR,Morocco,Morocco,10.5,10.9,0.3,Morocco,0.42911085486412,0.097611799836159,0.12012998759747,0.11220340430737,0.099165663123131,Morocco,-0.5186913,0.1763558999999999,-0.4408003,-0.3678036,-0.0266854999999999,-0.7267049999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Morocco,38081173.0,2024.0,10415.1240234375,2024.0,91.2,2024.0,48.1839617510572,2024.0,0.66036,2010.0,Morocco,4.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,Morocco,6159.655576326082,4845.0,0.5023359398814301,0.0001921051256343,0.7364220658651062,2.0,25220566.0,4325.0,0.4325,Morocco,0,Other / hybrid or not classified in CFP triad,1,9.251014261779476,17.455230570984448,1.6094379124341005,1,1,1,1,-0.4008071595796459,0.7964963250125473,0.5659403849346929,0.1719163729646588,0.0168573059023115,-0.1689923350678634,-0.2876372223298771,0.392046629971131,-0.2005288808456158,0.0065937812663689,0.109,-2.100996545241665,0.551826712186277,0.392046629971131,-0.2661931846937288,-0.4466078139806204,-0.1234660626220419,-0.1504978529800857,0.25,0.0,0.75,11.029901285038116,-0.129901285038116,-0.0176738876832984,0.1978445827164507,0.5465081912326774,0.4033918628221606,0.4842047035937804,0.3131288678040159,0.2716346153846154,-0.6201580211733051,-0.0128880622486278,-0.6072699589246773,0.006698488579667,-0.3589667123707726,-0.0863964306413079,-0.148978462906582,0.6069127919639729,0.7486745009441044,-0.8019998817233699,2,Intermediate mixed-conversion systems,1,0,2,Morocco,4.264652777777778,5.333333333333333,3.3333333333333335,3.0,6.75,5.0,4.0,3.0,-0.21203150015191508,0.15539322883707457,-0.6816939173935022,-0.6544481432882087,-0.3028350908358526,0.01563287376074061,-0.5193120828269633,-0.5900300274718936,-0.33912308456648077,-0.30534023754107653
IRN,Iran,Iran,9.6,10.7,1.1,"Iran, Islamic Rep.",0.37832589447498,0.11856913566589,0.10809991508722,0.087237194180489,0.064419649541378,"Iran, Islamic Rep.",-1.1472382,-0.7061233,-1.5811883999999998,-1.2348012,-1.5113535,-1.5484136,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Iran, Islamic Rep.",91567738.0,2024.0,19873.88608538052,2024.0,85.3404007,2024.0,58.6838607788086,2022.0,0.72665,2021.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,9.897161891933306,18.33258956236535,0.0,1,0,0,0,0.1462662940776995,0.5756137690175871,1.2005184123218686,-0.7467369619008514,-1.5948103305443415,-1.0551651122819992,-0.6189364482453064,-0.8154208455650402,,-1.1322374682423977,0.107,-2.121757746414593,,-0.8154208455650402,0.1653526580729341,-1.1484202816333269,-0.486060523672618,-0.9084383797516888,,,,17.53177873256875,-6.831778732568751,-0.9295065092014504,0.3609400315476433,0.0,0.2601867335309968,0.5657029398586069,0.0166524728516271,0.2556089743589743,-0.6377801372902446,,,-1.150217067280613,-0.9878488074110702,-1.1168242316945194,-0.6992619989135029,2.058812655129572,-1.5673986809081475,1.2315931349335711,3,Capacity-constrained conversion systems,0,1,4,Iran,1.7886728395061726,2.6666666666666665,2.0,1.75,5.25,2.0,2.0,1.0,-1.8614664921720396,-1.263864927874879,-1.41418071490652,-1.2038316949455896,-1.1824479695180812,-1.5906449051553346,-1.5579362484808896,-1.581859644203788,-1.385158359883422,-1.5449921554655752
NIC,Nicaragua,Nicaragua,10.0,10.7,0.7,Nicaragua,0.33139400184155,0.069994516670704,0.091381162405014,0.10762486606836,0.062393456697464,Nicaragua,-1.4326926,-1.0529768,-0.0694255,-1.6197013,-0.9910347,-1.715777,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Nicaragua,6916140.0,2024.0,8708.799830516262,2024.0,61.39550018,2024.0,30.3635101318359,2023.0,0.10742,2015.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,9.07208926821873,15.749368368495412,0.0,1,0,0,0,-0.552297484088909,-0.3270095263846518,-0.6678791599542824,-1.1078085027199145,-1.0299830623640085,-1.448577955139925,-0.9250999183171732,-0.8154208455650402,,-1.1954565067412826,0.107,-2.121757746414593,,-0.8154208455650402,-0.8348782425365429,-1.1893460527691069,-0.9899749525405436,-0.2894961097071953,,,,12.94623526925903,-2.2462352692590315,-0.3056144505999096,-0.4396535052367804,0.0,0.127846613524,0.3038780650561366,0.0,0.2556089743589743,-0.6377801372902446,,,-1.2144400055758504,-1.2734554361454906,-1.237882198574694,-1.010534664335975,0.925855089279362,-0.9652323109817909,0.5591231938406934,3,Capacity-constrained conversion systems,0,1,4,Nicaragua,2.6091975308641975,2.6666666666666665,3.6666666666666665,2.0,6.5,3.0,5.0,2.0,-1.3148537685296982,-1.263864927874879,-0.4985722180152479,-1.0939549846141134,-0.4494372372828907,-1.0552189788499762,0.0,-1.0859448358378407,-0.9241366272633658,-0.8697424548512735
THA,Thailand,Thailand,9.1,10.7,1.6,Thailand,0.53571709990501,0.14086797833443,0.13699355721474,0.123983502388,0.13387206196785,Thailand,-0.5273456,0.2536394999999999,-0.6833311,-0.2155096,0.1064119999999999,-0.5598404,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Thailand,71668011.0,2024.0,24712.06585751352,2024.0,90.86718789,2024.0,49.0776442074561,2025.0,0.93628,2023.0,Thailand,6.0,3.0,2.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,Thailand,10509.89704549089,12219.0,1.266881909063198,0.0002439546893945,0.9351838778279836,3.0,50087170.0,6217.0,0.6217,Thailand,0,Other / hybrid or not classified in CFP triad,1,10.115046899596225,18.08755505538743,1.9459101490553128,1,1,1,1,0.3307428719983392,0.7839506907875453,1.023289346902363,0.2523679426678452,0.1613400678679213,-0.0133300853303213,0.4078160415728368,0.6444821411531505,-0.0205679456883325,0.1334593084018151,0.107,-2.121757746414593,0.6602023492682206,0.6444821411531505,0.6245223221131858,0.2544045009786599,0.3848132458819608,0.2071300648848072,0.4285714285714285,0.4285714285714285,0.0,19.05030459790545,-8.350304597905453,-1.1361115137652489,0.5573467813929422,0.5842828161606879,0.6383468895965004,0.6860187112739623,0.5810553723962993,0.2556089743589743,-0.6377801372902446,0.2287231450171496,-0.8665032823073943,0.1355786030906819,-0.3676256275847482,0.0083425815849487,0.355670202865516,0.5719584384020653,-0.6655548123043739,0.7686973229624436,2,Intermediate mixed-conversion systems,1,0,2,Thailand,3.9151851851851855,4.333333333333333,4.333333333333333,2.75,6.75,5.0,4.0,4.0,-0.44483794049877684,-0.3768285799299081,-0.13232881925873913,-0.7643248536196849,-0.3028350908358526,0.01563287376074061,-0.5193120828269633,-0.09411521910594639,-0.4042310568285924,-0.2586316279765989
PAK,Pakistan,Pakistan,9.7,10.3,0.7,Pakistan,0.36863802373409,0.077373526990414,0.10106925666332,0.085143156349659,0.1050520837307,Pakistan,-1.0656237,-0.6003273,-2.0634311,-1.017096,-0.7928043,-1.1663298,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Pakistan,251269164.0,2024.0,6252.115431995586,2024.0,57.253,2024.0,10.8564126844434,2024.0,0.16399,2023.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,2515.0984411018367,9264.0,0.9605036423243692,6.245308476610096e-05,0.2394096958695171,1.0,148335347.0,8699.0,0.8699,Pakistan,0,Other / hybrid or not classified in CFP triad,0,8.740675154581991,19.342035289055666,0.0,1,0,1,1,-0.8328956868477345,-0.4831645774592163,1.930632407038375,-0.6366042265169108,-0.8147958823076763,-0.832644978779947,-0.6821359477158611,-0.8154208455650402,-0.6505288582348792,-0.7613483625348447,0.103,-2.16432687382916,0.2146352145502203,-0.8154208455650402,-0.6829323438271443,-0.3277117753740726,-0.6979692881353964,-0.9720105490362084,,,,9.407930714005657,0.8920692859943458,0.1213716427959684,-0.6580301321534754,0.1807869499208556,0.2328685517036479,0.2421067063474251,0.3633557738863296,0.2235576923076923,-0.6730243695241233,-0.7646183128584001,0.0915939433342768,-0.773438351314343,-0.906190783569625,-0.8126087317209115,-0.6467064031942443,-0.2601635443781803,-0.3786505046501476,0.1023658759263962,3,Capacity-constrained conversion systems,1,1,4,Pakistan,3.3509259259259263,3.6666666666666665,3.0,2.75,4.25,3.0,3.0,2.0,-0.820733137550847,-0.7316431191078964,-0.8648156167717567,-0.7643248536196849,-1.7688565553062336,-1.0552189788499762,-1.0386241656539266,-1.0859448358378407,-0.9900746564712838,-0.9328299756287072
AGO,Angola,Angola,8.9,9.7,0.8,Angola,0.25965924188495,0.057157389819622,0.068584576249123,0.085128732025623,0.048788543790579,Angola,-0.6225793,-0.7851908999999999,-0.5735964,-1.1697408,-0.7730199999999999,-1.0588932,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Angola,37885849.0,2024.0,10118.608994540782,2024.0,40.70479965,2024.0,9.9549065722902,2024.0,0.03229,2016.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angola,5796.591076911293,238.0,0.024676151432772,1.1898544807969983e-05,0.0456122704656556,1.0,20002446.0,375.0,0.0375,Angola,0,Other / hybrid or not classified in CFP triad,0,9.222131482261853,17.450088223021286,0.0,1,0,1,1,-0.4252613264055274,-1.1069629983554534,0.5622210168554241,-0.829045660417272,-0.7933192181512779,-0.988665787076644,-1.3930666207177689,-0.8154208455650402,-0.8259949880831344,-0.8703435552150647,0.0969999999999999,-2.2310115749136026,0.0446026185934233,-0.8154208455650402,-1.0992156931868171,-1.4641429723327175,-1.677079362255905,-0.9724484520940854,,,,16.167614707381905,-6.467614707381905,-0.8799597008110532,-0.7661121623804904,0.1239124607158227,0.0,0.2115339570867379,0.0,0.1754807692307692,-0.7258907178749415,-1.1436867261088213,0.4177960082338797,-0.8841643556983352,-0.4629101143500782,-0.7829863431689762,-1.2061485178733398,0.431099214108654,1.1244247692793596,-1.5566692210098816,3,Capacity-constrained conversion systems,1,1,4,Angola,4.475787037037037,4.333333333333333,4.0,3.5,7.25,4.0,5.0,4.0,-0.07137921543285017,-0.3768285799299081,-0.3154505186369934,-0.4346947226252563,-0.009630797941776393,-0.5197930525446178,0.0,-0.09411521910594639,-0.24159676691335688,-0.2295944309417193
MDG,Madagascar,Madagascar,8.9,9.7,0.8,Madagascar,0.30544988438487,0.049605626612902,0.094289295375347,0.074020609259605,0.087534353137016,Madagascar,-1.0099165,-0.8631928,-0.4805584,-0.8827065,-0.7485885999999999,-0.7253683999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Madagascar,31964956.0,2024.0,1883.5374311383985,2024.0,18.67790031,2024.0,6.1466638463036,2023.0,0.01275,2017.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar,950.4549962287342,583.0,0.0604462028794373,3.180914252590999e-05,0.1219382063595331,1.0,18328064.0,515.0,0.0515,Madagascar,0,Other / hybrid or not classified in CFP triad,0,7.54090690011668,17.280150735676465,0.0,1,0,1,1,-1.848702805729406,-1.9372856156140943,0.4393082792442446,-0.9102449743057422,-0.766797937505987,-0.6952832185589047,-1.0943481753719349,-0.8154208455650402,-0.7568887213180556,-0.7907753767902114,0.0969999999999999,-2.2310115749136026,0.1150577310379754,-0.8154208455650402,-1.254718856560999,-0.6815411925733164,-0.9023218726324332,-1.3096761041058058,,,,2.736045679354763,6.963954320645236,0.9474898301320476,-1.89299421067175,0.1654317185253436,0.0546885236828293,0.0,0.2138826954296391,0.1754807692307692,-0.7258907178749415,-0.9866150332992712,0.2607243154243296,-0.8033326579284625,-0.8504538757194252,-0.8208982906334413,-1.1705212558543672,-1.8657372821237992,0.5864904100540069,-0.9466919090870012,3,Capacity-constrained conversion systems,1,1,4,Madagascar,4.638703703703705,4.333333333333333,3.6666666666666665,4.25,6.0,4.0,4.0,3.0,0.037151732911935145,-0.3768285799299081,-0.4985722180152479,-0.10506459163082778,-0.7426415301769669,-0.5197930525446178,-0.5193120828269633,-0.5900300274718936,-0.3371910373682031,-0.41123070464611594
MWI,Malawi,Malawi,8.9,9.7,0.8,Malawi,0.34004744514823,0.04731697961688,0.097354143857956,0.099846519529819,0.095529802143574,Malawi,-0.6486607,-0.7257604,-0.3802084,-0.1463001,-0.5849557,-0.1094339999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Malawi,21655286.0,2024.0,1857.6175695030456,2024.0,18.96159935,2024.0,2.70813684546823,2022.0,0.17752,2019.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malawi,960.6402944020084,194.0,0.0201141738569654,1.5797594058997172e-05,0.0605590132705101,1.0,12280351.0,124.0,0.0124,Malawi,0,Other / hybrid or not classified in CFP triad,0,7.527050069072373,16.89076013965517,0.0,1,0,1,1,-1.8604349611415536,-1.9265913401388897,0.1576690429295944,-0.7671790158349129,-0.5891677540657085,0.0574101045209559,-0.8686485782543146,-0.8154208455650402,-0.8124620574554977,-0.4329788884598884,0.0969999999999999,-2.2310115749136026,0.0587961401226714,-0.8154208455650402,-1.3018458437275915,-0.5200462405241799,-0.8099452819837544,-0.5256362384200493,,,,2.6685122083995982,7.0314877916004015,0.9566781840438248,-1.8935131506402216,0.3521325446144797,0.1522478822864714,0.0,0.2821052525846513,0.1754807692307692,-0.7258907178749415,-1.11204387754645,0.3861531596715085,-0.439854466264786,-0.4890054231863544,-0.4554200415423626,-0.9675888768698704,-2.21412469687146,1.0053422136601895,-1.253711038308801,3,Capacity-constrained conversion systems,1,1,4,Malawi,5.1029629629629625,4.0,4.333333333333333,6.0,8.0,4.0,5.0,4.0,0.34642946806439234,-0.5542358495189021,-0.13232881925873913,0.6640723806895056,0.4301756413993379,-0.5197930525446178,0.0,-0.09411521910594639,0.15082256427511892,-0.15900724539396885
MOZ,Mozambique,Mozambique,8.9,9.7,0.8,Mozambique,0.25736496224999,0.045734252780676,0.07044755667448,0.073632478713989,0.067550674080849,Mozambique,-1.0618104,-0.7157933,-1.7581974,-1.1949508,-0.7635095,-1.0056256,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Mozambique,34631766.0,2024.0,1705.37919520416,2024.0,20.52729988,2024.0,7.4630510423433,2018.0,0.30814,2015.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,1200.8185090654026,453.0,0.0469676327690996,2.478904413993016e-05,0.0950271318168425,1.0,18274202.0,225.0,0.0225,Mozambique,0,Other / hybrid or not classified in CFP triad,0,7.441542766869258,17.36028191132437,0.0,1,0,1,1,-1.9328313810093225,-1.86757093323341,0.4972657218354812,-0.7568033495824527,-0.7829951827060296,-1.014433350578052,-1.4080335136969413,-0.8154208455650402,-0.7812542777243057,-0.8514106276221781,0.0969999999999999,-2.2310115749136026,0.0907791408764213,-0.8154208455650402,-1.334436779519636,-1.0851787229101328,-1.6209278816472437,-1.3214592249201105,,,,1.583070438847637,8.116929561152363,1.1043593706940735,-1.9002011571213664,0.1337918008914992,0.0,0.0,0.0433684834749958,0.1754807692307692,-0.7258907178749415,-1.0407414000509498,0.3148506821760083,-0.8649307787661646,-0.9023754499914668,-0.880458190001213,-1.3842511521045884,-1.5547596339362475,1.2149203545689755,-1.646354940947642,3,Capacity-constrained conversion systems,1,1,4,Mozambique,4.158078703703703,4.333333333333333,3.6666666666666665,2.5,7.25,4.0,4.0,3.0,-0.28302844334307636,-0.3768285799299081,-0.4985722180152479,-0.8742015639511611,-0.009630797941776393,-0.5197930525446178,-0.5193120828269633,-0.5900300274718936,-0.40845232063623393,-0.4645940673552846
BEN,Benin,Benin,8.7,9.3,0.6,Benin,0.36316419392824,0.066083803772926,0.10162904113531,0.097438856959343,0.098012492060661,Benin,-0.2407154,-0.1854211,-0.4030099,-0.4124793,-0.2772623999999999,-0.3804752999999999,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Benin,14462724.0,2024.0,4434.564218402803,2024.0,33.98379898,2024.0,10.2350101470947,2022.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2655.416999442524,527.0,0.054640049601138,6.585744075985741e-05,0.2524600653772727,1.0,8002133.0,556.0,0.0556,Benin,0,Other / hybrid or not classified in CFP triad,0,8.397184630254733,16.48708513869602,0.0,1,0,1,1,-1.1237186175107288,-1.3603168082027306,-0.1343018473567078,-0.2046904043142159,-0.2551541338075289,-0.2146561167703566,-0.7178448576682395,-0.8154208455650402,-0.6387129229826767,-0.2248335516307005,0.093,-2.2775429569618804,0.2251096695382583,-0.8154208455650402,-0.9154062212358148,-0.4698999774707879,-0.6810970083754238,-0.598729632558795,,,,9.35005787398619,-0.0500578739861889,-0.0068106889184127,-1.2420177128567298,0.46074430465147,0.2174332634006132,0.0769163797159284,0.303289235451369,0.1434294871794872,-0.7611349501088202,-0.7412667018944212,-0.0198682482143989,-0.2284038425122881,-0.0808425718130637,-0.1923990971993421,-0.6941197479790885,-1.3964229587971475,1.1994778928531378,-1.3790867049789726,3,Capacity-constrained conversion systems,1,1,4,Benin,5.795235339506173,6.333333333333333,5.666666666666667,5.5,8.0,6.0,6.0,5.0,0.8076037547496047,0.6876150376040572,0.600157978254279,0.4443189600265532,0.4301756413993379,0.5510588000660991,0.5193120828269633,0.4017995892600008,0.5939742744067664,0.594591207126834
BFA,Burkina Faso,Burkina Faso,8.7,9.3,0.6,Burkina Faso,0.31181989982724,0.056242469698191,0.07948350161314,0.080844655632973,0.095249272882938,Burkina Faso,-0.2525569,-0.8748674,-1.9063314,-0.8838585999999999,-0.5255615,-0.9644776,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Burkina Faso,23548781.0,2024.0,2895.891520336648,2024.0,28.25270081,2024.0,10.0419678526515,2024.0,0.10477,2024.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burkina Faso,1832.887591889975,273.0,0.028304997231709,2.087083681276176e-05,0.0800069478168959,1.0,13080453.0,435.0,0.0435,Burkina Faso,0,Other / hybrid or not classified in CFP triad,0,7.971048294356732,16.974584614878925,0.0,1,0,1,1,-1.4845152313636725,-1.5763554053210762,0.2182977828830454,-0.9223981335226632,-0.5246929287629204,-0.6964607992772693,-1.052792936006664,-0.8154208455650402,-0.7948537027454948,-0.7145172871876175,0.093,-2.2775429569618804,0.0769674742792281,-0.8154208455650402,-1.1180553958129014,-0.5257124713334355,-1.3485784355134385,-1.1025072436076129,,,,5.834257442676315,3.465742557323685,0.4715360951155365,-1.5304353183423745,0.2052237477630352,0.0726509062075261,0.0,0.2797115879509709,0.1434294871794872,-0.7611349501088202,-1.0715329462946603,0.3103979961858402,-0.7258636122208715,-0.0926903867150538,-0.5696099130516694,-1.006116741377998,-1.4660507716544229,0.6923904066611143,-1.029999736793919,3,Capacity-constrained conversion systems,1,1,4,Burkina Faso,3.797716049382716,4.333333333333333,3.6666666666666665,1.75,5.25,5.0,3.0,4.0,-0.5230928972857906,-0.3768285799299081,-0.4985722180152479,-1.2038316949455896,-1.1824479695180812,0.01563287376074061,-1.0386241656539266,-0.09411521910594639,-0.7569546719389234,-0.41926670103834646
